x,y
187.442,243.809
312.306,263.235
438.576,241.502
615.366,77.222
114.792,265.651
392.342,324.782
136.702,325.105
87.475,234.452
51.394,251.039
88.852,390.827
78.717,88.835
521.919,350.168
99.663,251.981
387.999,287.055
587.449,69.302
124.377,404.796
208.146,55.348
192.105,65.344
151.938,271.237
476.27,121.154
361.39,70.234
411.662,139.344
331.697,232.677
424.687,227.702
374.492,258.486
74.923,230.729
138.563,373.75
47.518,362.002
670.57,77.049
587.337,80.891
247.81,196.59
304.132,369.288
366.96,153.945
161.673,86.888
99.441,289.905
566.333,313.008
485.213,176.596
543.655,93.334
303.611,66.75
301.693,186.323
330.048,49.912
567.004,337.236
47.984,48.889
278.352,89.655
140.732,124.063
460.275,251.667
446.756,106.192
237.756,79.536
344.304,115.35
607.669,46.112
44.638,73.118
419.103,244.318
264.502,253.566
377.589,110.799
510.904,340.743
551.041,94.256
251.552,147.847
613.709,107.178
84.732,44.898
545.857,283.647
229.477,51.791
439.033,253.001
539.111,229.294
161.912,357.245
524.146,47.387
289.674,352.457
610.954,283.966
75.924,223.531
74.576,59.275
237.481,286.944
195.806,140.104
58.655,382.621
668.509,102.131
26.317,245.558
586.267,215.397
129.412,116.307
392.856,239.589
375.282,377.16
400.138,247.253
27.833,277.731
232.112,354.68
246.886,356.042
584.297,224.77
60.173,74.489
88.146,142.581
647.207,117.131
269.603,147.594
411.891,138.697
44.038,46.287
15.884,251.912
583.698,67.812
111.818,262.486
220.9,66.911
618.667,233.951
621.745,166.353
71.776,136.067
521.521,369.889
162.359,96.804
355.915,105.292
590.719,297.629
631.534,191.397
208.103,363.365
292.045,202.672
382.087,340.286
141.063,50.714
319.237,369.122
594.747,374.386
139.016,238.694
623.651,291.615
600.489,300.742
621.071,229.276
213.141,61.41
228.675,202.916
577.356,177.345
258.192,157.885
277.463,192.64
312.328,138.146
586.733,341.153
326.215,367.36
28.724,258.157
333.372,368.165
597.816,73.284
298.795,250.407
618.871,189.419
588.847,303.044
398.352,77.23
146.899,71.941
117.882,365.491
325.796,244.927
415.258,378.658
533.58,391.106
173.58,86.003
240.194,297.044
233.505,280.508
604.821,298.696
305.384,80.261
333.986,59.736
572.665,190.262
258.431,296.723
103.304,49.354
16.059,50.923
180.837,149.479
376.91,313.473
184.162,307.666
47.529,95.041
251.202,384.395
397.629,237.799
662.645,103.105
421.303,134.012
140.288,263.059
263.225,40.13
527.044,373.816
210.832,157.959
144.462,375.197
375.321,223.593
262.703,205.52
598.816,112.827
574.163,283.057
252.34,397.256
489.166,349.978
542.513,167.723
26.062,368.478
93.853,239.969
535.838,299.144
29.108,93.171
571.081,56.545
57.756,32.141
65.092,54.91
610.481,315.717
179.65,253.622
311.766,393.862
250.284,209.944
526.667,76.649
360.403,75.553
129.822,66.443
26.625,362.619
624.905,259.259
368.48,340.8
616.944,169.217
53.287,91.243
72.637,386.57
347.926,78.189
331.939,342.232
416.755,323.193
306.091,79.457
273.337,84.772
192.299,89.032
368.203,232.991
246.664,351.391
160.229,89.243
518.8,64.644
239.415,204.449
43.911,350.262
348.69,283.129
353.248,228.193
252.234,257.896
46.08,284.049
618.68,289.007
195.802,306.104
602.525,233.862
345.856,334.536
118.908,385.393
76.961,85.178
643.089,46.666
413.985,130.126
263.308,387.874
149.04,82.064
612.88,177.736
220.737,150.158
419.793,274.582
152.733,282.487
67.513,88.149
336.899,149.445
506.827,328.111
81.648,43.711
439.276,234.462
319.753,136.907
573.266,344.788
459.105,163.599
617.827,150.612
128.105,254.517
372.689,299.568
309.964,338.474
639.61,94.893
65.677,49.443
385.926,359.874
296.76,45.858
165.145,318.041
617.135,318.684
52.886,80.981
440.248,53.214
546.635,32.955
299.99,266.971
598.15,58.903
459.119,281.631
326.384,280.787
572.178,144.336
428.897,111.784
31.555,246.456
612.225,286.106
116.974,335.951
326.145,135.823
235.748,329.319
308.557,64.725
210.301,46.076
-64.144,7.456
400.308,269.565
366.32,335.701
144.318,388.0
625.987,273.19
490.603,304.572
123.007,357.012
574.866,57.13
389.935,347.133
602.95,292.192
430.822,258.787
188.07,193.181
329.667,236.123
427.275,227.743
254.931,76.586
182.764,87.976
297.591,147.33
256.224,353.409
320.278,251.136
382.825,272.394
468.421,270.559
637.774,43.419
634.779,141.134
581.169,54.156
362.273,265.479
503.725,273.336
375.728,124.82
294.409,237.734
285.432,334.1
304.321,356.113
314.299,264.253
623.286,274.769
328.559,51.587
360.227,275.453
73.454,41.304
257.471,249.5
144.115,141.922
202.343,311.041
189.362,284.912
103.543,86.572
166.586,376.664
508.475,208.289
222.408,119.055
99.364,36.892
578.842,362.031
525.466,252.187
466.238,265.117
596.214,305.03
352.991,138.391
127.127,394.379
541.86,64.169
53.103,231.202
341.574,115.516
359.254,364.302
202.121,56.201
545.244,233.69
650.074,442.668
389.917,164.18
543.061,71.498
203.319,89.949
465.629,96.345
166.19,252.844
156.436,129.304
129.462,153.132
212.529,97.037
179.337,314.721
230.561,88.411
305.731,49.636
144.466,287.835
73.751,127.035
128.031,81.579
96.403,400.528
282.98,289.842
443.474,58.067
231.481,150.111
258.1,347.099
595.993,213.354
454.111,242.774
462.811,164.549
151.394,115.662
669.594,40.061
315.834,386.127
253.364,383.8
266.715,60.08
206.676,125.745
579.634,139.769
569.222,119.56
218.821,213.369
108.263,238.995
108.06,126.575
300.509,352.495
195.117,385.542
568.551,235.486
328.154,151.681
161.829,92.912
591.13,313.486
188.539,81.037
361.459,437.128
336.998,119.212
123.766,116.276
577.961,172.411
183.13,244.619
184.103,79.598
599.903,75.942
527.22,324.451
564.239,295.075
452.92,384.419
282.699,124.324
567.0,305.471
208.862,253.225
446.314,255.872
625.601,181.161
264.116,136.484
246.861,342.95
501.529,440.454
542.657,230.593
268.363,350.12
604.536,356.832
243.787,373.276
581.802,154.066
389.688,367.012
292.574,56.63
333.845,323.891
607.708,65.338
546.066,298.615
138.696,323.722
219.854,191.388
308.651,76.998
194.158,65.633
137.229,372.906
64.027,102.385
111.661,58.011
158.83,390.398
14.896,32.36
630.425,239.848
610.661,79.827
251.982,68.374
415.519,271.91
398.861,335.712
378.2,233.115
25.94,34.846
408.525,350.768
488.124,266.226
134.6,378.754
38.241,246.808
90.309,79.203
355.882,122.037
404.495,261.634
94.298,144.732
276.249,254.864
419.21,352.097
229.179,212.192
49.015,70.538
248.461,119.274
164.844,118.989
271.561,311.719
594.667,71.799
32.895,275.951
161.099,389.081
97.016,403.251
85.861,274.61
56.247,350.574
207.683,134.418
206.492,200.666
574.154,136.319
332.506,333.074
615.65,376.444
140.973,362.479
673.312,63.645
419.026,151.033
267.797,134.075
271.36,66.126
158.084,35.894
655.167,72.228
180.328,252.493
607.265,65.122
178.58,128.204
116.958,82.197
348.188,277.173
144.094,251.762
342.885,147.996
343.034,46.446
141.539,245.886
294.788,147.785
414.828,263.344
605.234,224.122
558.214,88.431
55.195,67.574
122.038,391.824
381.377,293.51
652.203,102.65
600.627,301.522
217.817,383.997
201.998,346.802
119.877,279.626
573.424,221.381
384.914,105.052
249.314,322.427
249.977,355.367
57.189,72.753
606.317,333.253
625.662,210.549
118.047,343.49
507.431,322.216
581.212,238.533
200.275,243.594
579.088,278.748
155.471,59.637
401.805,238.833
217.616,362.324
380.664,130.262
595.676,146.925
113.191,124.307
275.096,305.451
546.497,165.473
63.765,139.823
298.108,352.864
458.778,62.123
309.884,66.482
559.371,102.367
157.115,345.591
107.157,357.879
95.704,249.79
431.463,283.092
161.961,262.133
593.633,386.914
575.172,303.249
433.925,137.343
448.806,56.508
126.101,280.928
292.456,186.495
329.491,50.811
590.577,349.347
289.319,201.606
59.51,40.045
54.24,132.447
348.008,267.315
151.038,59.044
173.683,89.572
289.467,360.199
585.183,301.701
33.495,261.809
355.39,80.716
44.441,132.465
598.746,298.576
527.945,152.27
141.75,268.945
381.753,50.049
530.745,56.347
239.182,335.405
212.333,116.712
364.581,362.173
280.673,402.318
627.891,148.103
423.136,54.912
242.943,246.124
471.56,347.178
435.683,391.696
266.797,155.466
138.795,251.177
120.435,147.433
149.7,265.227
100.989,264.859
194.357,347.763
587.485,61.06
251.176,77.593
397.985,71.143
225.558,294.067
530.321,79.803
198.707,240.506
101.86,296.295
637.851,131.168
173.912,271.567
573.928,65.017
68.465,265.589
49.293,100.766
299.602,336.501
537.36,65.943
280.072,349.478
225.968,87.359
625.457,287.742
352.316,285.026
277.229,160.768
70.957,247.378
345.779,318.864
205.972,60.625
124.455,270.493
656.866,95.613
530.381,304.188
417.758,329.643
637.723,143.857
227.955,320.165
397.472,369.646
200.195,242.26
437.425,110.022
457.905,262.191
575.613,113.624
155.092,277.475
576.889,134.181
306.851,132.458
602.069,154.161
346.473,53.602
320.306,253.575
229.709,268.697
349.569,60.959
167.211,328.889
53.744,331.297
178.261,275.939
423.633,235.28
136.618,120.728
620.308,239.7
370.126,291.988
428.629,68.327
314.367,51.774
216.027,43.871
140.729,151.528
299.283,55.593
99.845,350.159
130.006,261.971
368.746,116.264
68.547,58.336
93.588,43.557
405.362,59.091
606.537,71.795
254.467,217.159
590.014,84.169
656.465,110.085
531.088,289.84
587.831,245.687
421.399,106.569
618.059,127.267
219.285,62.842
38.701,68.231
571.884,209.434
436.171,377.215
666.066,30.928
43.21,90.47
201.665,94.784
573.461,202.018
183.565,309.457
517.053,176.428
688.397,-16.793
600.931,205.789
624.914,304.223
521.394,37.597
263.188,250.131
324.123,81.821
78.557,377.368
622.942,151.919
175.728,393.125
54.136,44.575
606.52,365.087
582.001,230.952
600.993,229.109
295.098,68.963
460.636,345.73
106.343,268.076
272.188,307.132
369.705,218.692
-1.512,143.027
330.292,305.3
60.132,48.164
405.761,247.274
282.709,83.597
371.772,250.632
128.741,88.227
494.833,62.838
618.221,204.165
334.385,264.348
519.407,257.714
264.31,157.522
426.334,374.75
579.695,220.733
397.847,363.143
618.635,347.446
48.108,369.293
132.867,41.47
376.292,243.928
311.771,396.723
587.106,185.565
423.217,125.672
242.568,257.957
523.298,199.872
67.918,250.042
254.289,41.364
381.11,104.928
343.947,124.623
359.139,84.312
300.536,132.599
212.779,46.725
284.225,295.195
413.166,320.709
522.094,269.106
316.851,125.198
166.109,234.753
320.504,53.284
327.056,253.067
640.056,143.585
310.198,318.368
346.731,77.931
152.342,370.414
580.174,39.759
569.611,279.838
168.509,46.598
327.508,72.784
298.063,58.715
186.995,376.011
367.053,259.987
373.83,165.58
379.201,139.43
612.612,153.241
335.784,254.96
142.84,42.438
149.06,350.317
522.828,106.836
256.944,301.317
224.18,156.122
100.943,286.975
335.084,147.79
616.147,276.651
20.949,329.127
616.553,242.721
199.707,190.013
419.878,162.884
215.039,126.909
44.11,382.537
233.785,159.841
218.813,358.023
341.617,147.575
184.647,61.601
573.384,56.261
88.871,386.034
172.288,350.626
599.687,172.043
128.352,152.475
569.954,229.807
336.181,240.032
616.431,293.539
604.685,294.822
115.692,35.565
242.588,358.917
554.058,108.482
249.319,144.45
73.063,97.284
281.112,129.688
474.978,166.038
489.795,363.579
592.651,93.107
405.541,250.927
27.977,243.629
613.957,220.392
366.275,394.83
707.79,440.598
608.126,344.609
55.071,60.396
53.677,45.795
450.401,234.003
223.274,382.888
168.196,254.241
571.744,129.942
233.004,122.456
563.182,127.19
624.058,237.857
51.738,58.776
636.141,145.982
385.667,273.126
118.993,126.076
106.338,131.705
447.327,266.079
118.545,224.929
160.821,90.847
306.242,237.991
534.016,395.871
127.63,358.425
255.491,50.116
386.614,143.06
36.834,397.559
295.574,386.63
434.775,260.469
294.703,254.086
317.542,299.477
51.52,286.483
416.628,106.75
213.586,200.253
477.577,349.189
565.72,331.654
91.958,33.28
391.449,288.954
325.79,264.501
57.471,84.989
62.984,264.682
445.76,57.143
414.0,106.724
430.743,382.031
56.891,74.473
69.378,49.05
212.43,359.006
57.646,55.713
399.506,243.747
18.146,137.835
584.822,229.369
227.898,260.922
246.977,206.473
361.139,384.291
665.109,92.66
598.771,334.273
612.073,373.272
498.274,286.476
75.85,144.683
248.238,119.645
635.505,145.785
76.091,84.545
367.052,327.52
327.089,393.748
540.07,121.258
231.441,116.69
358.7,362.168
426.099,246.942
276.199,81.59
613.445,242.628
298.584,130.319
84.882,69.574
223.29,236.366
478.957,344.382
368.998,342.706
594.775,336.938
162.565,366.441
159.316,78.092
633.658,262.236
339.049,340.214
433.354,226.059
403.405,226.364
281.235,314.22
402.059,363.002
580.01,125.029
277.284,58.532
628.59,175.649
109.552,41.188
179.511,243.064
718.799,63.087
541.148,206.562
385.136,376.72
62.108,99.796
582.755,195.152
254.84,159.063
217.325,332.286
531.447,55.088
618.679,335.56
43.289,54.119
356.847,163.442
130.193,140.699
125.704,294.858
98.336,247.892
338.144,345.451
329.02,368.328
428.721,116.135
343.183,282.348
532.964,290.604
112.233,67.353
15.195,254.667
111.817,257.038
423.961,152.641
106.415,300.57
174.137,249.819
82.134,71.797
87.879,283.341
164.634,243.061
177.508,41.256
370.975,77.396
362.803,139.747
585.555,80.803
551.079,99.293
462.987,381.513
570.421,103.081
616.962,198.655
594.873,331.252
215.687,281.452
308.371,253.703
247.076,201.266
104.907,32.802
282.099,151.891
332.228,80.14
602.682,246.512
250.216,197.7
-18.644,375.788
424.332,226.632
142.465,277.611
596.418,80.97
562.569,131.472
343.32,265.657
432.908,339.707
240.362,78.543
421.961,259.103
643.208,147.642
138.195,141.151
621.834,238.397
585.357,81.1
82.343,69.874
611.188,391.152
112.683,61.669
289.299,55.727
168.692,74.931
75.994,374.047
294.199,65.269
167.534,376.65
565.587,57.267
354.54,247.507
279.386,340.489
235.174,200.353
608.597,290.546
138.171,237.252
200.876,364.781
192.913,382.688
347.063,353.243
344.133,109.095
433.893,248.974
576.963,161.67
415.721,109.406
394.495,290.194
447.093,242.308
132.827,256.711
662.304,129.201
365.516,400.35
649.18,58.674
609.516,174.24
116.336,84.994
264.907,122.421
570.599,220.137
369.881,288.408
326.07,334.888
250.137,81.734
399.42,229.939
152.613,102.275
419.05,140.578
206.011,96.013
328.916,110.544
21.68,52.796
247.801,279.507
619.483,157.209
171.647,312.295
583.285,53.642
86.182,90.264
605.791,161.434
235.293,73.664
306.794,258.255
181.435,324.437
209.707,341.956
115.761,80.083
159.138,246.108
594.77,162.752
205.555,311.869
241.006,237.015
416.971,71.907
138.115,316.638
236.846,317.135
111.605,50.033
261.832,263.947
581.74,193.451
593.067,82.447
202.102,245.584
403.609,250.833
228.988,239.271
265.325,364.988
122.585,407.096
610.167,50.301
278.377,80.916
90.216,66.595
116.723,76.679
219.43,367.915
84.643,128.505
345.241,45.431
219.853,152.639
432.653,334.494
329.078,357.118
622.638,209.805
410.807,264.253
208.998,200.668
559.626,118.352
177.561,267.86
340.891,145.008
127.621,271.567
438.776,130.66
226.367,129.021
344.19,279.446
338.789,164.36
523.026,29.797
566.701,296.261
383.658,226.474
175.885,67.273
371.983,128.724
617.693,219.289
77.646,238.593
416.291,352.962
24.894,42.714
576.443,77.988
500.782,185.97
541.352,69.625
149.324,34.269
298.514,368.654
519.72,275.387
-5.854,248.477
631.606,303.456
361.327,232.606
390.414,45.241
225.594,237.86
400.398,73.477
224.942,66.229
406.839,236.827
577.132,239.833
594.295,386.084
394.929,126.445
344.355,157.946
377.99,75.385
620.822,168.194
344.603,373.212
13.986,48.141
365.24,276.877
138.659,44.062
571.373,296.929
260.446,299.168
67.818,47.093
234.828,387.897
432.238,59.536
345.67,341.292
410.173,163.787
243.233,116.226
280.407,370.883
126.761,289.862
451.611,265.23
414.149,352.916
572.127,236.065
626.203,273.516
244.601,50.475
131.609,66.133
58.764,351.969
418.731,373.02
204.964,92.499
105.446,334.036
381.396,159.436
165.685,136.257
413.179,236.501
608.973,163.005
266.327,392.234
351.831,113.928
496.864,327.853
120.408,117.008
212.583,241.298
139.423,77.38
158.422,389.768
173.163,246.854
488.372,274.309
511.341,277.58
546.79,347.907
407.999,143.187
275.235,70.235
35.299,104.195
482.923,96.776
346.502,80.294
87.327,76.715
408.78,77.301
94.355,365.761
10.43,87.187
563.0,261.11
624.979,215.272
216.46,247.231
210.024,129.796
279.493,188.534
583.479,196.338
141.306,340.679
150.245,92.392
88.883,53.853
593.727,248.377
345.205,247.451
319.031,345.79
609.128,351.476
597.575,304.909
334.151,377.699
142.182,42.704
162.294,68.076
200.576,53.113
38.246,147.677
157.75,360.754
586.965,59.187
79.762,244.968
546.355,135.444
599.651,206.833
240.043,307.824
74.255,43.463
205.803,133.606
533.524,170.671
325.097,79.948
294.344,210.321
155.498,82.528
214.601,126.448
268.669,302.343
594.071,297.18
82.627,228.829
437.587,66.836
354.013,167.372
141.226,253.239
71.0,263.342
99.146,229.473
397.347,235.336
393.498,268.085
407.145,72.786
119.962,46.545
631.267,258.678
52.918,390.087
325.613,383.3
307.579,55.448
255.645,154.593
251.634,304.887
592.882,73.72
113.963,251.362
98.6,40.048
530.258,257.267
33.228,391.702
-74.268,387.13
206.579,378.26
365.314,51.566
346.63,355.948
299.735,240.006
608.712,148.915
151.665,92.956
487.395,272.929
150.626,60.773
377.696,50.033
265.967,282.86
130.952,386.207
279.396,290.946
386.949,164.939
370.146,391.708
176.127,349.908
108.061,163.167
15.064,49.055
443.494,277.794
429.813,55.839
465.442,376.362
650.438,31.353
414.308,392.796
121.057,265.497
649.213,82.35
385.259,375.067
260.964,208.563
672.92,94.252
237.537,201.385
334.447,312.808
190.638,41.853
133.849,265.352
116.089,384.203
406.608,297.158
291.017,85.97
519.686,40.75
227.203,134.9
218.943,135.283
123.189,286.849
321.758,65.194
305.268,250.32
73.345,253.826
186.586,338.964
413.018,104.694
132.439,330.369
641.776,66.422
456.462,63.367
579.769,260.628
317.275,347.878
402.701,110.084
116.948,354.009
97.987,226.783
358.261,317.591
541.101,72.129
79.78,285.6
661.17,115.461
383.634,121.002
144.244,276.652
564.18,73.611
615.607,156.848
403.543,242.253
366.961,261.934
564.992,133.103
145.433,349.173
56.89,127.174
158.397,237.862
114.388,229.539
323.285,118.997
63.922,142.439
39.502,99.903
15.841,269.163
570.787,247.899
99.687,91.552
326.666,289.541
140.391,273.392
386.167,57.696
510.394,285.73
201.813,98.643
270.967,58.177
616.355,352.783
146.451,251.402
50.548,75.277
401.368,230.745
-6.616,135.439
299.215,78.088
402.059,238.437
87.553,121.646
16.981,366.052
595.665,175.143
324.361,116.286
176.308,351.872
232.996,155.29
341.3,107.744
152.674,239.336
288.378,343.334
302.411,374.543
55.939,379.301
639.159,82.33
143.849,83.648
545.111,105.728
389.855,274.795
522.81,369.645
581.276,82.449
126.055,259.161
300.536,47.305
388.97,72.008
380.68,49.025
357.615,63.498
499.769,266.32
488.266,264.102
344.24,124.42
45.093,383.946
624.737,160.761
590.696,248.566
599.382,175.826
367.696,370.697
538.326,227.724
457.793,231.157
498.592,275.611
216.466,210.374
107.196,129.274
159.416,237.925
415.219,56.088
108.318,294.19
217.585,206.976
113.027,140.938
67.165,228.909
244.202,323.165
350.051,241.719
193.951,210.371
548.626,353.264
205.854,39.863
502.583,360.563
577.198,54.777
67.887,46.744
509.186,128.17
344.982,309.751
520.063,236.926
169.053,271.577
368.66,281.852
345.081,392.945
567.148,243.144
615.757,158.023
419.812,58.972
43.756,265.823
89.732,251.247
120.181,228.06
664.977,48.953
511.077,161.346
130.86,93.555
325.408,81.103
59.471,84.958
619.119,180.319
252.116,85.586
495.223,356.085
606.361,362.595
665.824,48.839
52.516,340.724
16.988,29.762
330.713,382.389
323.272,62.697
313.167,266.694
562.61,126.506
419.833,251.014
63.176,288.855
604.468,208.538
451.897,230.71
103.644,88.845
46.388,137.939
382.893,77.514
566.506,182.103
590.925,91.475
267.513,394.928
573.158,251.941
436.75,59.752
106.254,46.488
93.26,81.613
509.023,195.585
530.494,205.662
566.679,156.251
280.83,355.562
596.869,86.303
609.788,312.906
316.59,344.262
305.922,357.848
547.917,106.27
621.426,328.095
326.189,371.026
140.581,121.634
168.601,381.588
363.549,71.331
587.275,209.076
128.196,293.91
346.816,270.248
257.598,271.506
50.227,281.438
455.74,296.056
450.6,360.53
124.849,383.773
63.543,274.659
73.846,125.776
590.866,352.488
626.85,178.093
299.408,301.771
415.462,52.507
213.765,121.989
399.85,75.608
320.774,305.398
65.228,46.753
577.357,63.631
596.774,135.894
297.664,299.805
176.928,379.764
611.777,167.13
253.372,193.351
127.523,137.627
108.351,254.452
373.742,144.56
258.535,77.021
570.232,80.858
531.366,217.056
298.799,263.833
371.988,69.9
533.77,197.664
663.212,76.336
282.55,287.355
101.424,334.163
394.742,231.659
398.439,117.246
435.595,106.964
612.425,154.842
91.121,56.889
96.283,81.204
604.918,223.4
657.901,47.11
305.817,146.861
278.689,159.846
372.495,269.383
76.973,342.532
220.315,256.906
190.575,123.862
73.74,72.898
60.58,376.743
643.162,116.54
354.429,258.275
162.687,85.392
213.987,298.708
51.72,295.372
600.274,354.7
468.178,113.166
499.743,43.559
94.151,264.225
76.421,377.887
71.62,50.13
307.018,59.368
52.368,132.664
104.954,385.045
89.289,349.739
573.72,224.652
391.836,122.944
612.17,297.887
370.238,322.208
344.427,104.533
119.148,234.52
457.352,241.622
472.805,370.481
323.081,275.948
524.097,78.67
330.38,343.102
80.65,94.868
587.467,265.749
301.272,268.287
338.966,148.67
73.935,144.13
547.373,108.999
475.814,262.953
140.447,343.859
620.9,382.095
397.095,299.216
22.163,236.803
438.148,376.018
418.292,289.734
242.103,365.532
241.533,251.696
79.271,347.425
596.349,74.369
561.269,117.587
168.872,337.062
460.447,386.161
310.421,241.026
617.198,348.604
222.043,49.732
353.957,330.548
117.559,125.457
387.636,75.735
177.859,243.155
353.724,339.249
401.962,250.443
378.75,61.187
571.317,300.538
38.172,337.03
444.296,370.903
234.479,202.807
444.526,227.553
418.241,47.444
286.674,263.914
84.514,230.462
285.897,345.729
276.644,82.591
45.896,66.194
171.231,339.004
125.964,256.477
523.412,60.522
412.472,158.794
601.107,298.18
668.145,31.086
142.76,253.109
269.997,67.586
639.967,151.847
149.25,233.607
186.333,74.041
340.658,106.123
160.497,125.167
211.252,130.73
132.845,260.687
343.471,361.578
-10.133,245.109
144.63,366.366
57.881,142.59
572.411,209.323
601.785,154.702
363.654,379.673
524.047,60.316
424.322,155.025
593.829,331.722
583.49,82.923
515.88,293.392
304.358,261.403
396.423,267.428
283.091,337.963
653.74,61.51
627.446,268.083
389.471,386.859
590.381,367.329
88.645,267.9
373.983,226.283
123.136,36.3
185.218,84.598
129.28,219.573
162.549,246.844
242.179,252.122
31.829,355.884
277.108,254.194
568.447,276.369
425.851,64.66
491.441,262.963
134.422,78.459
125.831,86.582
194.283,271.849
256.947,132.496
429.417,131.192
399.513,61.104
384.276,291.791
651.476,90.053
303.488,255.061
177.18,377.065
90.157,258.835
516.221,158.978
128.692,320.817
444.684,157.242
640.081,97.927
569.637,157.358
260.625,289.086
120.158,364.916
240.216,133.947
534.871,96.231
379.177,71.478
81.96,94.017
87.966,350.761
61.172,290.683
304.579,121.114
375.57,164.376
112.745,278.691
447.095,235.579
279.7,266.985
596.529,247.096
404.242,328.088
591.614,202.039
11.337,245.625
109.87,240.805
62.458,33.052
569.619,276.429
111.158,235.392
72.755,85.919
333.041,373.693
43.32,330.075
524.146,265.785
15.694,366.761
206.785,87.886
588.463,139.05
432.114,243.851
627.765,245.126
640.414,141.436
541.907,231.016
577.935,252.498
284.038,161.267
301.287,253.479
366.218,273.862
655.185,152.797
89.517,364.016
440.434,128.23
252.492,201.952
579.253,138.344
324.265,126.201
360.559,269.869
607.288,152.341
313.475,108.665
578.576,218.798
544.956,368.399
39.991,103.291
453.622,229.483
581.06,66.388
147.9,326.873
609.048,378.379
586.794,187.26
265.112,368.494
30.879,51.787
115.62,370.79
250.658,39.453
101.751,293.451
283.464,147.983
163.908,37.591
248.415,91.665
320.739,374.731
355.607,144.191
385.157,289.141
428.827,341.533
374.471,267.418
183.136,254.431
402.757,65.862
361.565,392.889
323.928,300.94
324.189,164.53
208.165,122.737
562.416,128.637
626.036,181.377
492.48,352.4
342.057,372.974
597.024,282.471
149.576,231.816
523.029,246.666
59.69,337.333
403.06,271.442
564.609,109.509
307.684,56.6
410.348,80.01
397.592,226.331
154.5,90.343
400.915,285.758
51.112,79.781
526.27,81.665
85.131,36.671
621.889,101.591
280.016,155.392
257.787,257.972
443.307,271.234
524.259,267.402
397.836,133.951
101.001,38.835
69.303,249.968
138.042,289.783
56.651,222.461
625.268,158.806
65.241,66.239
375.329,380.029
68.272,51.748
434.622,358.524
587.403,136.841
436.527,235.509
349.527,342.843
455.699,368.573
247.54,279.472
387.895,63.217
409.97,144.604
457.106,57.571
258.814,247.453
21.857,98.757
642.44,85.355
334.889,79.202
29.758,91.435
593.473,269.805
310.216,119.284
262.074,360.982
121.91,116.479
495.974,269.778
518.664,343.885
43.196,236.554
144.668,264.679
406.112,370.054
329.676,240.269
297.945,215.073
115.617,41.57
304.412,361.521
87.986,298.756
398.847,318.115
604.894,350.494
292.427,71.865
91.74,153.039
30.603,106.127
320.71,78.478
515.333,331.5
162.46,95.849
147.653,383.032
159.388,141.596
608.798,223.128
392.866,344.434
621.733,306.152
584.704,226.369
348.232,262.128
609.172,47.176
91.167,82.778
126.3,63.953
282.936,163.639
90.341,53.454
514.646,75.765
366.143,376.017
417.665,336.363
328.978,46.63
168.572,360.043
101.596,239.667
276.303,256.562
65.392,65.758
242.537,40.55
233.505,207.571
228.452,373.375
70.279,362.578
93.982,32.679
72.305,366.024
649.002,83.018
409.385,276.505
591.687,204.748
330.959,43.677
108.979,369.042
18.945,51.523
538.376,108.402
84.589,293.715
68.983,280.025
468.792,240.507
189.741,127.168
598.037,155.103
560.452,59.05
448.527,54.876
100.204,331.409
584.0,55.325
113.157,93.042
300.421,59.234
469.873,248.887
401.494,62.028
353.582,347.956
222.41,313.735
287.845,119.879
209.701,235.06
335.964,146.148
378.297,143.184
647.68,53.508
589.902,261.054
196.354,318.454
220.404,57.646
403.633,293.472
488.538,266.704
134.561,61.021
158.007,83.856
130.047,341.906
328.959,72.761
141.565,261.408
24.578,72.624
393.768,272.877
641.232,317.599
33.789,386.185
356.249,248.467
42.012,358.968
398.953,60.01
63.907,292.801
596.045,309.178
605.549,152.695
536.144,109.57
102.54,280.059
305.33,260.077
93.724,340.499
47.714,329.613
442.636,340.826
125.544,151.757
17.106,352.861
567.905,55.359
45.249,243.411
594.806,75.177
449.516,116.452
147.481,247.591
446.236,63.831
317.369,152.589
32.272,95.951
165.926,339.149
50.52,394.598
611.636,164.187
124.943,220.524
392.206,377.645
163.887,368.721
269.603,161.003
314.191,349.006
129.945,89.144
422.166,396.852
595.844,67.044
38.837,73.406
197.15,63.651
588.02,154.807
311.469,241.913
71.809,68.505
450.032,241.283
524.328,197.168
59.096,122.708
208.135,84.138
142.213,82.25
232.977,278.135
639.389,331.411
404.362,154.002
216.429,336.666
466.013,61.479
132.321,275.952
257.547,56.531
571.285,86.01
46.722,282.855
234.591,314.309
229.478,86.521
166.687,323.285
232.835,71.623
163.335,284.143
545.379,80.472
32.044,140.047
161.334,114.295
665.939,67.598
-69.557,85.746
408.287,286.446
76.496,388.282
170.443,86.687
198.553,124.656
611.495,234.036
68.912,260.594
406.174,66.456
128.277,264.829
215.428,207.746
635.53,230.196
258.02,118.648
610.99,179.544
183.348,249.294
63.935,382.532
74.558,44.993
-8.127,66.573
597.75,54.12
414.007,252.016
538.195,60.819
299.498,344.496
335.822,264.258
343.204,158.324
337.68,316.117
271.85,312.887
210.92,208.791
603.351,142.885
187.066,355.837
148.67,271.935
339.927,395.711
669.058,28.51
278.461,275.765
286.188,148.925
240.294,152.736
554.417,139.294
415.868,242.291
236.115,235.274
415.975,284.251
238.053,327.206
17.728,283.27
228.711,265.901
144.547,52.346
368.548,107.72
101.102,226.546
440.602,123.916
390.683,122.819
